campaign_platform,device,age,spends,impressions,clicks
Google Ads,Mobile,18-24,81.41,110,6
Google Ads,Mobile,25-34,54.77,166,5
Google Ads,Mobile,35-44,107.4,57,7
Google Ads,Mobile,45-54,0,12,0
Google Ads,Mobile,55-64,0,2,0
Google Ads,Mobile,65 or more,0,8,0
Google Ads,Mobile,Undetermined,33.53,142,2
Google Ads,Tablet,25-34,0,3,0
Google Ads,Desktop,18-24,24.73,34,2
Google Ads,Desktop,25-34,583.26,90,16
Google Ads,Desktop,35-44,239.97,58,7
Google Ads,Desktop,45-54,158.31,17,3
Google Ads,Desktop,55-64,19.88,5,1
Google Ads,Desktop,65 or more,9.81,4,1
Google Ads,Desktop,Undetermined,590.77,144,18
Google Ads,Mobile,18-24,686.14,276,36
Google Ads,Mobile,25-34,1197.62,364,51
Google Ads,Mobile,35-44,628.81,133,21
Google Ads,Mobile,45-54,271.96,55,9
Google Ads,Mobile,55-64,112.53,17,2
Google Ads,Mobile,65 or more,0,23,0
Google Ads,Mobile,Undetermined,285.89,576,27
Google Ads,Tablet,18-24,65.26,4,2
Google Ads,Tablet,45-54,0,2,0
Google Ads,Tablet,Undetermined,23.09,1,1
Google Ads,Desktop,18-24,81.39,40,4
Google Ads,Desktop,25-34,113.78,84,7
Google Ads,Desktop,35-44,124.98,42,5
Google Ads,Desktop,45-54,2.52,11,1
Google Ads,Desktop,65 or more,0,3,0
Google Ads,Desktop,Undetermined,204.51,191,22
Google Ads,Mobile,18-24,1273.63,245,39
Google Ads,Mobile,25-34,829.5,305,34
Google Ads,Mobile,35-44,249.99,88,9
Google Ads,Mobile,45-54,52.43,19,1
Google Ads,Mobile,55-64,3.11,13,1
Google Ads,Mobile,65 or more,10.75,5,1
Google Ads,Mobile,Undetermined,1114.88,502,59
Google Ads,Tablet,55-64,0,1,0
Google Ads,Tablet,Undetermined,72.37,3,1
Google Ads,Desktop,18-24,14.11,2,1
Google Ads,Desktop,25-34,36.2,17,4
Google Ads,Desktop,35-44,19.62,11,1
Google Ads,Desktop,45-54,38.88,4,2
Google Ads,Desktop,Undetermined,56.62,23,4
Google Ads,Mobile,18-24,119.45,36,10
Google Ads,Mobile,25-34,260.38,70,17
Google Ads,Mobile,35-44,109.75,26,6
Google Ads,Mobile,45-54,70.07,15,6
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,127.64,33,9
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,92.69,40,12
Google Ads,Desktop,25-34,782.86,198,68
Google Ads,Desktop,35-44,415.9,115,39
Google Ads,Desktop,45-54,226.95,29,10
Google Ads,Desktop,55-64,61.76,5,3
Google Ads,Desktop,65 or more,20.21,18,5
Google Ads,Desktop,Undetermined,376.93,163,32
Google Ads,Mobile,18-24,447.18,371,88
Google Ads,Mobile,25-34,1417.14,455,132
Google Ads,Mobile,35-44,687.94,147,48
Google Ads,Mobile,45-54,25.36,32,5
Google Ads,Mobile,55-64,53.9,14,3
Google Ads,Mobile,65 or more,9.77,16,4
Google Ads,Mobile,Undetermined,418.05,534,82
Google Ads,Tablet,25-34,21.01,4,1
Google Ads,Tablet,45-54,3.4,2,1
Google Ads,Desktop,18-24,12.47,3,1
Google Ads,Desktop,25-34,15.68,6,3
Google Ads,Desktop,35-44,10.66,4,1
Google Ads,Desktop,45-54,11.93,4,1
Google Ads,Desktop,Undetermined,0,5,0
Google Ads,Mobile,18-24,16.29,10,3
Google Ads,Mobile,25-34,113.72,20,9
Google Ads,Mobile,35-44,1.34,8,1
Google Ads,Mobile,Undetermined,18.54,30,6
Google Ads,Desktop,18-24,42.76,21,6
Google Ads,Desktop,25-34,30.77,32,9
Google Ads,Desktop,35-44,32.18,8,5
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,67.59,28,8
Google Ads,Mobile,18-24,324.5,65,25
Google Ads,Mobile,25-34,295.56,75,20
Google Ads,Mobile,35-44,46.92,12,3
Google Ads,Mobile,45-54,2.68,2,1
Google Ads,Mobile,65 or more,0,6,0
Google Ads,Mobile,Undetermined,351.96,150,30
Google Ads,Desktop,18-24,39.79,8,1
Google Ads,Desktop,25-34,23.7,12,1
Google Ads,Desktop,35-44,36.18,12,2
Google Ads,Desktop,Undetermined,84.4,21,3
Google Ads,Mobile,18-24,191.39,57,13
Google Ads,Mobile,25-34,334.94,123,18
Google Ads,Mobile,35-44,105.38,46,6
Google Ads,Mobile,45-54,10.24,5,1
Google Ads,Mobile,55-64,0,3,0
Google Ads,Mobile,65 or more,0,3,0
Google Ads,Mobile,Undetermined,246.76,145,14
Google Ads,Tablet,25-34,0,2,0
Google Ads,Desktop,18-24,22.22,8,1
Google Ads,Desktop,25-34,134.59,21,3
Google Ads,Desktop,35-44,26.73,7,1
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,169.68,19,5
Google Ads,Mobile,18-24,189.69,35,10
Google Ads,Mobile,25-34,96.02,25,3
Google Ads,Mobile,35-44,88.13,8,2
Google Ads,Mobile,45-54,0,5,0
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,57.1,62,3
Google Ads,Desktop,18-24,65.22,26,2
Google Ads,Desktop,25-34,46.31,42,3
Google Ads,Desktop,35-44,0,21,0
Google Ads,Desktop,45-54,0,3,0
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,Undetermined,22.46,51,1
Google Ads,Mobile,18-24,69.48,145,4
Google Ads,Mobile,25-34,40.72,181,3
Google Ads,Mobile,35-44,28.46,63,2
Google Ads,Mobile,45-54,6.88,14,1
Google Ads,Mobile,55-64,0,2,0
Google Ads,Mobile,65 or more,0,5,0
Google Ads,Mobile,Undetermined,7.08,135,1
Google Ads,Tablet,18-24,0,2,0
Google Ads,Desktop,18-24,18.33,16,5
Google Ads,Desktop,25-34,132.14,66,8
Google Ads,Desktop,35-44,104.69,34,5
Google Ads,Desktop,45-54,13.34,11,2
Google Ads,Desktop,65 or more,5.89,1,1
Google Ads,Desktop,Undetermined,120.3,87,8
Google Ads,Mobile,18-24,247.95,231,42
Google Ads,Mobile,25-34,429.87,305,37
Google Ads,Mobile,35-44,142.02,118,12
Google Ads,Mobile,45-54,1.6,38,2
Google Ads,Mobile,55-64,1.14,13,1
Google Ads,Mobile,65 or more,51.16,16,3
Google Ads,Mobile,Undetermined,234.93,544,25
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,Undetermined,12.56,4,1
Google Ads,Desktop,18-24,74.94,46,7
Google Ads,Desktop,25-34,165.79,92,10
Google Ads,Desktop,35-44,38.15,29,4
Google Ads,Desktop,45-54,30.5,10,1
Google Ads,Desktop,55-64,0,4,0
Google Ads,Desktop,Undetermined,139.6,185,9
Google Ads,Mobile,18-24,714.35,239,35
Google Ads,Mobile,25-34,812.01,243,32
Google Ads,Mobile,35-44,190.48,103,13
Google Ads,Mobile,45-54,7.39,20,2
Google Ads,Mobile,55-64,0,3,0
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,857.67,579,50
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,Undetermined,0,3,0
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,56.94,21,5
Google Ads,Desktop,35-44,10.46,9,1
Google Ads,Desktop,Undetermined,49.05,13,3
Google Ads,Mobile,18-24,109.79,37,9
Google Ads,Mobile,25-34,276.01,51,21
Google Ads,Mobile,35-44,107.78,26,7
Google Ads,Mobile,45-54,0,9,0
Google Ads,Mobile,55-64,0,3,0
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,83.99,57,6
Google Ads,Tablet,35-44,0,2,0
Google Ads,Desktop,18-24,142.69,38,14
Google Ads,Desktop,25-34,777.65,174,61
Google Ads,Desktop,35-44,235.66,71,23
Google Ads,Desktop,45-54,84.52,27,5
Google Ads,Desktop,55-64,27.68,17,2
Google Ads,Desktop,65 or more,0,12,0
Google Ads,Desktop,Undetermined,427.22,216,46
Google Ads,Mobile,18-24,463.86,244,68
Google Ads,Mobile,25-34,1031.13,410,124
Google Ads,Mobile,35-44,417.99,175,49
Google Ads,Mobile,45-54,49.77,43,12
Google Ads,Mobile,55-64,7.42,18,1
Google Ads,Mobile,65 or more,36.24,19,5
Google Ads,Mobile,Undetermined,216.48,460,65
Google Ads,Tablet,18-24,11.11,1,1
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,45-54,0,1,0
Google Ads,Tablet,Undetermined,2.32,6,1
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,87.87,10,3
Google Ads,Desktop,35-44,0,2,0
Google Ads,Desktop,45-54,14.49,1,1
Google Ads,Desktop,Undetermined,3.92,9,2
Google Ads,Mobile,18-24,141.76,14,6
Google Ads,Mobile,25-34,66.37,20,7
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,86.61,40,6
Google Ads,Desktop,18-24,27.29,14,3
Google Ads,Desktop,25-34,94.4,33,10
Google Ads,Desktop,35-44,9.39,14,4
Google Ads,Desktop,65 or more,16.89,1,1
Google Ads,Desktop,Undetermined,33.53,24,5
Google Ads,Mobile,18-24,514.87,89,32
Google Ads,Mobile,25-34,339.06,88,29
Google Ads,Mobile,35-44,29.36,24,1
Google Ads,Mobile,45-54,53.31,10,4
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,519.41,122,32
Google Ads,Tablet,Undetermined,0.43,3,1
Google Ads,Desktop,18-24,10.08,6,1
Google Ads,Desktop,25-34,34.35,8,2
Google Ads,Desktop,35-44,0,5,0
Google Ads,Desktop,45-54,0,1,0
Google Ads,Desktop,Undetermined,28.73,13,2
Google Ads,Mobile,18-24,291.14,87,22
Google Ads,Mobile,25-34,175.02,105,13
Google Ads,Mobile,35-44,92.17,46,8
Google Ads,Mobile,45-54,0,6,0
Google Ads,Mobile,55-64,0,5,0
Google Ads,Mobile,65 or more,8.62,8,1
Google Ads,Mobile,Undetermined,115.11,117,10
Google Ads,Tablet,Undetermined,12.78,1,1
Google Ads,Desktop,18-24,90.85,5,3
Google Ads,Desktop,25-34,89.98,19,3
Google Ads,Desktop,35-44,26.76,7,1
Google Ads,Desktop,Undetermined,17.8,20,1
Google Ads,Mobile,18-24,323.42,30,13
Google Ads,Mobile,25-34,53.87,27,4
Google Ads,Mobile,35-44,102.73,14,3
Google Ads,Mobile,45-54,14.8,2,1
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,43.37,72,3
Google Ads,Desktop,18-24,0,31,0
Google Ads,Desktop,25-34,16.3,42,1
Google Ads,Desktop,35-44,0,21,0
Google Ads,Desktop,45-54,0,3,0
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,65 or more,0,4,0
Google Ads,Desktop,Undetermined,0,65,0
Google Ads,Mobile,18-24,51.92,140,4
Google Ads,Mobile,25-34,205.79,227,12
Google Ads,Mobile,35-44,15.79,54,1
Google Ads,Mobile,45-54,18.89,28,1
Google Ads,Mobile,55-64,0,2,0
Google Ads,Mobile,65 or more,62.36,17,3
Google Ads,Mobile,Undetermined,139.39,223,11
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,Undetermined,0,2,0
Google Ads,Desktop,18-24,34.96,19,7
Google Ads,Desktop,25-34,29.15,55,9
Google Ads,Desktop,35-44,39.7,33,3
Google Ads,Desktop,45-54,13.28,15,2
Google Ads,Desktop,55-64,0,3,0
Google Ads,Desktop,Undetermined,86.69,89,12
Google Ads,Mobile,18-24,108,223,30
Google Ads,Mobile,25-34,326.66,384,55
Google Ads,Mobile,35-44,194.5,110,17
Google Ads,Mobile,45-54,34.73,44,7
Google Ads,Mobile,55-64,2.9,9,1
Google Ads,Mobile,65 or more,5.39,21,4
Google Ads,Mobile,Undetermined,168.95,590,34
Google Ads,Tablet,18-24,0,3,0
Google Ads,Tablet,25-34,0,2,0
Google Ads,Tablet,35-44,0,1,0
Google Ads,Desktop,18-24,77.74,41,8
Google Ads,Desktop,25-34,287.12,126,14
Google Ads,Desktop,35-44,65.44,44,4
Google Ads,Desktop,45-54,24.53,17,1
Google Ads,Desktop,55-64,0,3,0
Google Ads,Desktop,65 or more,0,1,0
Google Ads,Desktop,Undetermined,163.63,237,13
Google Ads,Mobile,18-24,775.4,300,43
Google Ads,Mobile,25-34,653.04,296,35
Google Ads,Mobile,35-44,62.17,93,6
Google Ads,Mobile,45-54,15.45,26,2
Google Ads,Mobile,55-64,22.41,7,1
Google Ads,Mobile,65 or more,19.4,6,2
Google Ads,Mobile,Undetermined,867.98,748,60
Google Ads,Tablet,25-34,6.91,4,1
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,45-54,2.49,4,1
Google Ads,Tablet,Undetermined,0,2,0
Google Ads,Desktop,18-24,42.12,5,3
Google Ads,Desktop,25-34,32.36,16,2
Google Ads,Desktop,35-44,0.76,9,1
Google Ads,Desktop,45-54,0,2,0
Google Ads,Desktop,Undetermined,62.38,11,4
Google Ads,Mobile,18-24,146.52,50,14
Google Ads,Mobile,25-34,492.11,92,34
Google Ads,Mobile,35-44,171.21,40,15
Google Ads,Mobile,45-54,55.34,7,3
Google Ads,Mobile,65 or more,8.95,1,1
Google Ads,Mobile,Undetermined,115.41,42,8
Google Ads,Tablet,45-54,14.36,1,1
Google Ads,Desktop,18-24,184.11,50,17
Google Ads,Desktop,25-34,824.49,182,58
Google Ads,Desktop,35-44,442.17,109,29
Google Ads,Desktop,45-54,100.87,22,5
Google Ads,Desktop,55-64,2.67,16,1
Google Ads,Desktop,65 or more,33.01,7,1
Google Ads,Desktop,Undetermined,649.88,175,43
Google Ads,Mobile,18-24,498.23,279,78
Google Ads,Mobile,25-34,1268.91,442,119
Google Ads,Mobile,35-44,300.13,155,37
Google Ads,Mobile,45-54,152.14,44,13
Google Ads,Mobile,55-64,14.34,15,2
Google Ads,Mobile,65 or more,6.37,10,4
Google Ads,Mobile,Undetermined,239.08,425,39
Google Ads,Tablet,18-24,0,8,0
Google Ads,Tablet,25-34,0,7,0
Google Ads,Tablet,45-54,0,2,0
Google Ads,Tablet,65 or more,6.52,1,1
Google Ads,Tablet,Undetermined,0,4,0
Google Ads,Desktop,18-24,4.06,3,1
Google Ads,Desktop,25-34,30.71,7,2
Google Ads,Desktop,35-44,0,1,0
Google Ads,Desktop,45-54,0,2,0
Google Ads,Desktop,55-64,7.36,1,1
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,17.49,4,2
Google Ads,Mobile,18-24,83.07,18,9
Google Ads,Mobile,25-34,59.7,13,6
Google Ads,Mobile,35-44,24.99,3,1
Google Ads,Mobile,Undetermined,6.16,27,2
Google Ads,Desktop,18-24,36.16,11,3
Google Ads,Desktop,25-34,106.34,33,13
Google Ads,Desktop,35-44,30.01,16,6
Google Ads,Desktop,45-54,0,4,0
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,Undetermined,41.13,26,9
Google Ads,Mobile,18-24,225.93,69,17
Google Ads,Mobile,25-34,352.13,66,26
Google Ads,Mobile,35-44,233.3,23,13
Google Ads,Mobile,45-54,3.31,6,2
Google Ads,Mobile,55-64,22.31,3,2
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,461.17,137,33
Google Ads,Tablet,18-24,0,2,0
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,55-64,0,1,0
Google Ads,Tablet,65 or more,0,1,0
Google Ads,Desktop,18-24,27.68,6,1
Google Ads,Desktop,25-34,10.28,16,1
Google Ads,Desktop,35-44,17.28,7,1
Google Ads,Desktop,45-54,0,3,0
Google Ads,Desktop,55-64,0,2,0
Google Ads,Desktop,Undetermined,13.53,17,1
Google Ads,Mobile,18-24,306.64,109,26
Google Ads,Mobile,25-34,161.77,133,12
Google Ads,Mobile,35-44,116.8,65,13
Google Ads,Mobile,45-54,6.78,10,1
Google Ads,Mobile,55-64,0,3,0
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,102.39,174,12
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,104.61,5,4
Google Ads,Desktop,25-34,153.7,9,5
Google Ads,Desktop,35-44,85.1,7,3
Google Ads,Desktop,Undetermined,0,6,0
Google Ads,Mobile,18-24,84.04,21,4
Google Ads,Mobile,25-34,234.09,17,2
Google Ads,Mobile,35-44,114.83,5,3
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,4.78,35,2
Google Ads,Desktop,18-24,21.69,25,1
Google Ads,Desktop,25-34,36.68,54,2
Google Ads,Desktop,35-44,31.73,27,1
Google Ads,Desktop,45-54,0,4,0
Google Ads,Desktop,55-64,0,2,0
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,29.85,56,2
Google Ads,Mobile,18-24,148.11,172,8
Google Ads,Mobile,25-34,225.32,255,10
Google Ads,Mobile,35-44,19.39,62,1
Google Ads,Mobile,45-54,21.36,15,1
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,65 or more,0,7,0
Google Ads,Mobile,Undetermined,202.91,229,15
Google Ads,Tablet,18-24,0,2,0
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,44.14,22,6
Google Ads,Desktop,25-34,72.14,58,10
Google Ads,Desktop,35-44,40.56,38,7
Google Ads,Desktop,45-54,0,9,0
Google Ads,Desktop,55-64,19.71,8,1
Google Ads,Desktop,65 or more,0,3,0
Google Ads,Desktop,Undetermined,59.77,69,11
Google Ads,Mobile,18-24,135.92,223,31
Google Ads,Mobile,25-34,224.53,333,40
Google Ads,Mobile,35-44,122.85,140,27
Google Ads,Mobile,45-54,13.91,40,3
Google Ads,Mobile,55-64,21.5,17,5
Google Ads,Mobile,65 or more,71.42,23,5
Google Ads,Mobile,Undetermined,172.59,481,39
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,Undetermined,1.45,1,1
Google Ads,Desktop,18-24,188.45,44,9
Google Ads,Desktop,25-34,210.41,96,10
Google Ads,Desktop,35-44,77.7,29,7
Google Ads,Desktop,45-54,16.31,16,1
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,174.66,195,20
Google Ads,Mobile,18-24,452.57,246,28
Google Ads,Mobile,25-34,683.79,263,36
Google Ads,Mobile,35-44,75.55,95,6
Google Ads,Mobile,45-54,53.91,28,2
Google Ads,Mobile,55-64,5.3,3,1
Google Ads,Mobile,65 or more,0,6,0
Google Ads,Mobile,Undetermined,1065.43,787,84
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,Undetermined,0,1,0
Google Ads,Desktop,18-24,0,8,0
Google Ads,Desktop,25-34,25.46,7,3
Google Ads,Desktop,35-44,22.49,6,2
Google Ads,Desktop,45-54,0,2,0
Google Ads,Desktop,Undetermined,35.09,14,2
Google Ads,Mobile,18-24,79.97,40,7
Google Ads,Mobile,25-34,183.98,46,15
Google Ads,Mobile,35-44,109.78,34,7
Google Ads,Mobile,45-54,17.44,6,2
Google Ads,Mobile,65 or more,0,3,0
Google Ads,Mobile,Undetermined,24.36,37,2
Google Ads,Tablet,18-24,0.43,3,1
Google Ads,Tablet,45-54,0,1,0
Google Ads,Desktop,18-24,124.41,29,10
Google Ads,Desktop,25-34,548.12,118,38
Google Ads,Desktop,35-44,336.91,50,22
Google Ads,Desktop,45-54,121.35,22,7
Google Ads,Desktop,55-64,14.05,6,1
Google Ads,Desktop,65 or more,21.19,5,2
Google Ads,Desktop,Undetermined,171.53,75,19
Google Ads,Mobile,18-24,317.03,164,45
Google Ads,Mobile,25-34,814.35,305,84
Google Ads,Mobile,35-44,250.97,96,25
Google Ads,Mobile,45-54,98.01,24,10
Google Ads,Mobile,55-64,2.58,5,1
Google Ads,Mobile,65 or more,11.49,14,3
Google Ads,Mobile,Undetermined,140.62,311,32
Google Ads,Tablet,18-24,0,2,0
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,Undetermined,0,2,0
Google Ads,Desktop,18-24,0.56,2,1
Google Ads,Desktop,25-34,11.77,3,1
Google Ads,Desktop,35-44,0,2,0
Google Ads,Desktop,Undetermined,0,6,0
Google Ads,Mobile,18-24,81.22,12,7
Google Ads,Mobile,25-34,56.8,6,4
Google Ads,Mobile,35-44,0,1,0
Google Ads,Mobile,45-54,9.73,2,1
Google Ads,Mobile,55-64,0,4,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,35.68,22,3
Google Ads,Tablet,25-34,0,1,0
Google Ads,Desktop,18-24,49.24,16,8
Google Ads,Desktop,25-34,79.02,20,9
Google Ads,Desktop,35-44,7.05,10,1
Google Ads,Desktop,65 or more,11.64,1,1
Google Ads,Desktop,Undetermined,29.35,17,6
Google Ads,Mobile,18-24,239.63,65,16
Google Ads,Mobile,25-34,255.88,75,25
Google Ads,Mobile,35-44,35.64,14,3
Google Ads,Mobile,45-54,29.45,4,1
Google Ads,Mobile,55-64,0,1,0
Google Ads,Mobile,Undetermined,497.65,121,34
Google Ads,Desktop,18-24,0,3,0
Google Ads,Desktop,25-34,46.99,15,1
Google Ads,Desktop,35-44,0,4,0
Google Ads,Desktop,45-54,0,2,0
Google Ads,Desktop,Undetermined,31.2,11,1
Google Ads,Mobile,18-24,255.39,82,19
Google Ads,Mobile,25-34,212.92,102,13
Google Ads,Mobile,35-44,60.43,30,3
Google Ads,Mobile,45-54,0,10,0
Google Ads,Mobile,55-64,0,5,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,147.79,122,9
Google Ads,Desktop,18-24,0,4,0
Google Ads,Desktop,25-34,147.72,9,3
Google Ads,Desktop,35-44,58.63,6,1
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,Undetermined,35.67,4,1
Google Ads,Mobile,18-24,90.99,34,6
Google Ads,Mobile,25-34,333.82,17,5
Google Ads,Mobile,35-44,94.4,6,2
Google Ads,Mobile,45-54,0,1,0
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,23.8,40,3
Google Ads,Desktop,18-24,24.72,27,1
Google Ads,Desktop,25-34,154.63,50,6
Google Ads,Desktop,35-44,0,27,0
Google Ads,Desktop,45-54,0,7,0
Google Ads,Desktop,65 or more,0,1,0
Google Ads,Desktop,Undetermined,30.84,71,2
Google Ads,Mobile,18-24,107.67,166,6
Google Ads,Mobile,25-34,162.18,246,11
Google Ads,Mobile,35-44,25,87,1
Google Ads,Mobile,45-54,0,21,0
Google Ads,Mobile,55-64,0,10,0
Google Ads,Mobile,65 or more,0,12,0
Google Ads,Mobile,Undetermined,66.02,227,5
Google Ads,Tablet,35-44,0,1,0
Google Ads,Tablet,45-54,0,1,0
Google Ads,Desktop,18-24,8.85,16,3
Google Ads,Desktop,25-34,112.98,40,6
Google Ads,Desktop,35-44,29.1,27,3
Google Ads,Desktop,45-54,11.02,8,3
Google Ads,Desktop,55-64,0,1,0
Google Ads,Desktop,Undetermined,57.68,67,10
Google Ads,Mobile,18-24,167.31,120,27
Google Ads,Mobile,25-34,365.13,216,38
Google Ads,Mobile,35-44,72.38,117,11
Google Ads,Mobile,45-54,40.62,27,5
Google Ads,Mobile,55-64,0,16,0
Google Ads,Mobile,65 or more,1.83,18,1
Google Ads,Mobile,Undetermined,132.5,411,25
Google Ads,Desktop,18-24,100.36,36,4
Google Ads,Desktop,25-34,161.01,76,6
Google Ads,Desktop,35-44,179.51,33,6
Google Ads,Desktop,45-54,0,11,0
Google Ads,Desktop,65 or more,0,2,0
Google Ads,Desktop,Undetermined,202.63,125,16
Google Ads,Mobile,18-24,865.65,282,41
Google Ads,Mobile,25-34,645.74,249,29
Google Ads,Mobile,35-44,130.6,73,5
Google Ads,Mobile,45-54,55.54,9,3
Google Ads,Mobile,55-64,25.76,11,1
Google Ads,Mobile,65 or more,13.52,6,1
Google Ads,Mobile,Undetermined,621.44,595,46
Google Ads,Tablet,18-24,0,1,0
Google Ads,Tablet,25-34,0,1,0
Google Ads,Tablet,Undetermined,0,3,0
Google Ads,Desktop,18-24,18.01,5,1
Google Ads,Desktop,25-34,14.36,6,1
Google Ads,Desktop,35-44,0,3,0
Google Ads,Desktop,45-54,2.21,1,1
Google Ads,Desktop,55-64,0,1,0
Google Ads,Mobile,18-24,39.47,30,3
Google Ads,Mobile,25-34,133.96,46,12
Google Ads,Mobile,35-44,152.26,19,10
Google Ads,Mobile,45-54,12.64,9,2
Google Ads,Mobile,55-64,19.64,2,1
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,39.53,27,4
Google Ads,Desktop,18-24,131.59,21,11
Google Ads,Desktop,25-34,157.96,58,20
Google Ads,Desktop,35-44,92.48,21,4
Google Ads,Desktop,45-54,46.39,22,5
Google Ads,Desktop,55-64,1.53,1,1
Google Ads,Desktop,65 or more,0.43,3,1
Google Ads,Desktop,Undetermined,193.66,48,12
Google Ads,Mobile,18-24,224.77,152,46
Google Ads,Mobile,25-34,689.47,254,80
Google Ads,Mobile,35-44,254.45,69,23
Google Ads,Mobile,45-54,82.06,34,13
Google Ads,Mobile,55-64,7.65,4,2
Google Ads,Mobile,65 or more,14.41,16,5
Google Ads,Mobile,Undetermined,119.43,262,22
Google Ads,Tablet,18-24,0,10,0
Google Ads,Tablet,25-34,0,3,0
Google Ads,Desktop,25-34,39.47,4,1
Google Ads,Desktop,35-44,14.55,2,1
Google Ads,Desktop,65 or more,0.43,1,1
Google Ads,Desktop,Undetermined,0,3,0
Google Ads,Mobile,25-34,44.53,10,4
Google Ads,Mobile,35-44,13.61,3,2
Google Ads,Mobile,45-54,10.74,1,1
Google Ads,Mobile,65 or more,0,1,0
Google Ads,Mobile,Undetermined,38.42,18,2
Google Ads,Desktop,18-24,12.91,7,2
Google Ads,Desktop,25-34,16.77,16,3
Google Ads,Desktop,35-44,3.35,8,1
Google Ads,Desktop,55-64,0,3,0
Google Ads,Desktop,65 or more,4.82,2,1
Google Ads,Desktop,Undetermined,10.45,8,2
Google Ads,Mobile,18-24,278.8,57,18
Google Ads,Mobile,25-34,294.57,68,23
Google Ads,Mobile,35-44,67.75,21,4
Google Ads,Mobile,45-54,11.53,5,2
Google Ads,Mobile,55-64,35.39,4,3
Google Ads,Mobile,65 or more,31.91,6,2
Google Ads,Mobile,Undetermined,517.13,120,29
Google Ads,Desktop,18-24,76.87,9,3
Google Ads,Desktop,25-34,19.19,24,1
Google Ads,Desktop,35-44,16.19,8,1
Google Ads,Desktop,45-54,28.22,2,1
Google Ads,Desktop,Undetermined,50.29,22,2
Google Ads,Mobile,18-24,134.25,68,8
Google Ads,Mobile,25-34,249.05,100,12
Google Ads,Mobile,35-44,64.03,36,3
Google Ads,Mobile,45-54,0,12,0
Google Ads,Mobile,55-64,24.84,2,1
Google Ads,Mobile,65 or more,0,2,0
Google Ads,Mobile,Undetermined,106.81,131,8
Google Ads,Tablet,25-34,0,1,0
